 24444,"2000 OP32  ","24444   ",11.20,+0.15,2455265.5540715,  0,  0, 11, 11,"DVB-", 23.619,  0.655,0.105,0.017,0.210,0.054,1.001,0.049,"-","Gr12b",""
 24446,"2000 PR25  ","24446   ",10.80,+0.15,2455280.7061945,  0,  0, 12, 12,"DVB-", 31.392,  0.921,0.086,0.010,0.172,0.034,0.841,0.034,"-","Gr12b",""
 24448,"2000 QE42  ","24448   ",11.40,+0.15,2455276.0051985,  0,  0,  8,  9,"DVB-", 25.907,  0.456,0.072,0.020,0.145,0.017,0.949,0.027,"-","Gr12b",""
 24449,"2000 QL63  ","24449   ",11.90,+0.15,2455307.4926295,  0,  0, 15, 15,"DVB-", 22.792,  0.715,0.059,0.007,0.118,0.030,0.926,0.045,"-","Gr12b",""
 24451,"2000 QS104 ","24451   ",10.20,+0.15,2455290.9293900,  0,  0, 14, 14,"DVB-", 40.666,  0.442,0.089,0.008,0.178,0.029,0.876,0.014,"-","Gr12b",""
 24452,"2000 QU167 ","24452   ",11.10,+0.15,2455303.1307925,  0,  0, 10, 10,"DVB-", 18.689,  0.992,0.184,0.029,0.367,0.119,0.985,0.072,"-","Gr12b",""
 24453,"2000 QG173 ","24453   ",11.00,+0.15,2455272.1044565,  0,  0,  8,  8,"DVB-", 27.932,  0.326,0.090,0.007,0.180,0.070,0.679,0.017,"-","Gr12b",""
 24454,"2000 QF198 ","24454   ",11.30,+0.15,2455297.5086255,  0,  0, 12, 12,"DVB-", 28.224,  0.510,0.067,0.016,0.134,0.044,0.817,0.023,"-","Gr12b",""
 24456,"2000 RO25  ","24456   ",11.70,+0.15,2455308.8860280,  0,  0,  7,  7,"DVB-", 20.613,  0.609,0.087,0.016,0.174,0.033,0.878,0.040,"-","Gra11",""
 24458,"2000 RP100 ","24458   ",11.60,+0.15,2455323.9686520,  0,  0, 13, 11,"DVB-", 25.686,  0.773,0.061,0.003,0.123,0.030,0.929,0.039,"-","Gr12b",""
 24459,"2000 RF103 ","24459   ",11.60,+0.15,2455289.4389640,  0,  0, 12, 12,"DVB-", 28.326,  0.595,0.050,0.014,0.101,0.016,0.781,0.024,"-","Gr12b",""
 24467,"2000 SS165 ","24467   ",11.70,+0.15,2455305.9083535,  0,  0, 13, 13,"DVB-", 21.164,  0.516,0.082,0.010,0.165,0.028,0.723,0.023,"-","Gr12b",""
 24470,"2000 SJ310 ","24470   ",10.80,+0.15,2455319.4032015, 11,  0, 13, 13,"DVBI", 33.067,  0.306,0.077,0.008,0.155,0.020,0.815,0.014,"-","Gr12b",""
 24471,"2000 SH313 ","24471   ",11.00,+0.15,2455302.6653085,  0,  0, 11, 11,"DVB-", 29.125,  0.453,0.083,0.018,0.166,0.027,0.906,0.021,"-","Gr12b",""
 24472,"2000 SY317 ","24472   ",11.30,+0.15,2455312.3242215,  0,  0,  9, 11,"DVB-", 28.723,  0.515,0.065,0.007,0.129,0.028,1.078,0.028,"-","Gr12b",""
 24485,"2000 YL102 ","24485   ",11.20,+0.15,2455210.7319585,  0,  0, 12, 12,"DVB-", 26.422,  0.322,0.084,0.012,0.168,0.022,1.097,0.019,"-","Gr12b",""
 24486,"2000 YR102 ","24486   ",11.00,+0.15,2455214.2404530,  8,  0, 12, 12,"DVBI", 33.157,  0.369,0.064,0.017,0.138,0.018,0.853,0.019,"-","Gr12b",""
 24501,"2001 AN37  ","24501   ",11.50,+0.15,2455432.9797215,  0,  0,  4,  0,"DV--", 24.543,  3.156,0.074,0.020,0.147,0.056,0.770,0.050,"-","Gr12b",""
 24505,"2001 BZ    ","24505   ",10.90,+0.15,2455228.3383115,  0,  0, 13, 13,"DVB-", 31.888,  0.536,0.076,0.007,0.152,0.025,0.796,0.016,"-","Gr12b",""
 24506,"2001 BS15  ","24506   ",11.00,+0.15,2455334.9891710,  0,  0,  9,  9,"DVB-", 39.052,  0.631,0.046,0.008,0.092,0.031,0.779,0.019,"-","Gr12b",""
 24519,"2001 CH    ","24519   ",11.50,+0.15,2455205.5746220,  0,  0, 10, 10,"DVB-", 26.279,  0.589,0.064,0.014,0.128,0.039,0.909,0.033,"-","Gr12b",""
 24530,"2001 CP18  ","24530   ",11.40,+0.15,2455207.8208730,  0,  0,  2,  2,"DVB-", 25.883,  1.104,0.073,0.014,0.145,0.025,1.021,0.067,"-","Gr12b",""
 24531,"2001 CE21  ","24531   ",11.50,+0.15,2455421.0788275,  0,  0, 11,  0,"DV--", 20.624,  1.751,0.104,0.017,0.209,0.050,0.770,0.050,"-","Gr12b",""
 24534,"2001 CX27  ","24534   ",11.00,+0.15,2455236.4753305,  0,  0, 10, 11,"DVB-", 29.913,  0.549,0.079,0.009,0.157,0.068,0.824,0.025,"-","Gr12b",""
 24537,"2001 CB35  ","24537   ",10.90,+0.15,2455222.1163805,  3,  0,  5,  6,"DVBI", 31.158,  0.393,0.079,0.012,0.142,0.020,0.786,0.020,"-","Gr12b",""
 24539,"2001 DP5   ","24539   ",11.90,+0.15,2455212.9846410,  0,  0, 10, 10,"DVB-", 15.471,  1.147,0.128,0.032,0.256,0.063,0.927,0.102,"-","Gra11",""
 24587,"-          ","24587   ",11.30,+0.15,2455212.2521895,  0,  0, 11, 12,"DVB-", 25.738,  0.741,0.081,0.009,0.161,0.014,0.834,0.031,"-","Gr12b",""
 24882,"1996 RK30  ","24882   ",11.40,+0.15,2455425.7058435,  0,  0,  4,  0,"DV--", 19.116,  2.492,0.133,0.039,0.266,0.060,0.770,0.050,"-","Gr12b",""
 25344,"1999 RN72  ","25344   ",11.60,+0.15,2455319.7675790,  0,  0, 13, 13,"DVB-", 23.288,  0.449,0.075,0.016,0.149,0.042,0.908,0.029,"-","Gr12b",""
 25347,"1999 RQ116 ","25347   ",11.50,+0.15,2455291.0548820,  0,  0, 11, 10,"DVB-", 28.649,  0.432,0.054,0.011,0.108,0.036,0.832,0.022,"-","Gr12b",""
 25883,"2000 RD88  ","25883   ",11.20,+0.15,2455317.3520390,  0,  0, 13, 12,"DVB-", 29.842,  0.223,0.066,0.011,0.131,0.054,0.917,0.012,"-","Gr12b",""
 25895,"2000 XN9   ","25895   ",11.00,+0.15,2455219.0037005,  0,  0, 12, 12,"DVB-", 33.195,  0.698,0.064,0.007,0.128,0.012,0.801,0.019,"-","Gr12b",""
 25910,"2001 BM50  ","25910   ",11.60,+0.15,2455230.1216180,  0,  0, 12, 12,"DVB-", 24.636,  0.841,0.067,0.011,0.133,0.031,0.953,0.041,"-","Gr12b",""
 25911,"2001 BC76  ","25911   ",11.50,+0.15,2455228.1346345,  0,  0, 12, 12,"DVB-", 18.098,  0.977,0.135,0.035,0.271,0.126,0.979,0.056,"-","Gr12b",""
 25937,"2001 DY92  ","25937   ",12.00,+0.15,2455225.3578355,  0,  0, 11, 11,"DVB-", 15.131,  0.970,0.122,0.027,0.245,0.055,1.046,0.102,"-","Gra11",""
 25938,"2001 DC102 ","25938   ",12.00,+0.15,2455210.3382920,  0,  0, 10,  8,"DVB-", 15.430,  0.808,0.118,0.023,0.235,0.046,0.935,0.078,"-","Gra11",""
 26486,"2000 AQ231 ","26486   ",12.10,+0.15,2455222.1817685,  0,  0,  9,  9,"DVB-", 13.544,  1.043,0.139,0.033,0.278,0.066,0.793,0.100,"-","Gra11",""
 26510,"2000 CZ34  ","26510   ",12.30,+0.15,2455229.7236865,  0,  0, 11, 11,"DVB-", 13.716,  0.689,0.113,0.027,0.226,0.053,0.867,0.071,"-","Gra11",""
 26601,"2000 FD1   ","26601   ",11.40,+0.15,2455217.5502625,  0,  0, 12, 12,"DVB-", 24.609,  0.329,0.080,0.014,0.161,0.065,0.795,0.014,"-","Gr12b",""
 26705,"2001 FL145 ","26705   ",11.80,+0.15,2455231.9747645,  0,  0, 11, 11,"DVB-", 21.260,  0.544,0.074,0.013,0.149,0.026,0.715,0.029,"-","Gra11",""
 26763,"-          ","26763   ",12.30,+0.15,2455233.0329390,  0,  0, 10, 10,"DVB-", 11.770,  1.006,0.153,0.039,0.307,0.078,0.866,0.118,"-","Gra11",""
 28958,"2001 CQ42  ","28958   ",11.90,+0.15,2455219.0038915,  0,  0, 11, 11,"DVB-", 21.577,  0.652,0.066,0.005,0.132,0.018,0.738,0.033,"-","Gr12b",""
 28960,"2001 DZ81  ","28960   ",12.80,+0.15,2455221.7188310,  0,  0,  6,  6,"DVB-", 17.272,  1.293,0.045,0.010,0.090,0.020,0.934,0.095,"-","Gra11",""
 29196,"-          ","29196   ",11.70,+0.15,2455298.4020920,  0,  0,  5,  5,"DVB-", 16.129,  1.918,0.142,0.052,0.284,0.103,0.810,0.155,"-","Gra11",""
 29314,"-          ","29314   ",11.10,+0.15,2455328.3360265,  0,  0, 17, 17,"DVB-", 21.386,  0.813,0.140,0.039,0.280,0.038,1.042,0.063,"-","Gr12b",""
 29603,"1998 MO44  ","29603   ",11.10,+0.15,2455283.2150065,  0,  0, 12, 12,"DVB-", 32.512,  0.575,0.061,0.014,0.121,0.026,0.899,0.025,"-","Gr12b",""
 29976,"1999 NE9   ","29976   ",10.70,+0.15,2455311.2717090,  7,  0, 10, 11,"DVBI", 33.952,  0.704,0.080,0.010,0.186,0.018,0.785,0.025,"-","Gr12b",""
 29977,"1999 NH11  ","29977   ",10.90,+0.15,2455299.4906405,  0,  0, 12, 12,"DVB-", 33.098,  0.309,0.070,0.009,0.141,0.027,0.896,0.015,"-","Gr12b",""
 30020,"2000 DZ5   ","30020   ",11.60,+0.15,2455228.5325025,  0,  0,  9,  7,"DVB-", 21.625,  0.844,0.087,0.020,0.173,0.040,0.844,0.047,"-","Gra11",""
 30102,"2000 FC1   ","30102   ",10.70,+0.15,2455224.6306715,  8,  0, 10, 10,"DVBI", 36.422,  1.008,0.070,0.013,0.175,0.010,0.803,0.034,"-","Gr12b",""
 30498,"2000 QK100 ","30498   ",11.60,+0.15,2455289.6355100,  0,  0,  8,  8,"DVB-", 22.172,  1.177,0.082,0.010,0.165,0.036,1.156,0.089,"-","Gr12b",""
 30499,"2000 QE169 ","30499   ",11.80,+0.15,2455297.1114585,  0,  0, 10, 10,"DVB-", 21.180,  0.582,0.075,0.016,0.150,0.033,0.787,0.034,"-","Gra11",""
 30504,"2000 RS80  ","30504   ",11.30,+0.15,2455311.2691620,  6,  0, 13, 13,"DVBI", 29.232,  0.838,0.062,0.006,0.167,0.022,1.098,0.044,"-","Gr12b",""
 30505,"2000 RW82  ","30505   ",11.40,+0.15,2455306.5004750,  0,  0, 14, 14,"DVB-", 25.838,  0.496,0.073,0.011,0.146,0.059,0.947,0.026,"-","Gr12b",""
 30506,"2000 RO85  ","30506   ",11.00,+0.15,2455290.7970860, 11,  0, 16, 16,"DVBI", 34.356,  0.698,0.060,0.016,0.135,0.016,0.889,0.027,"-","Gr12b",""
 30508,"2000 SZ130 ","30508   ",11.70,+0.15,2455304.4523065,  0,  0,  8,  8,"DVB-", 16.258,  0.716,0.140,0.031,0.279,0.062,0.851,0.057,"-","Gra11",""
 30510,"2001 DM44  ","30510   ",11.70,+0.15,2455227.4771240,  0,  0, 11, 11,"DVB-", 18.667,  0.476,0.106,0.021,0.212,0.042,0.787,0.032,"-","Gra11",""
 30698,"-          ","30698   ",11.80,+0.15,2455283.1509560,  0,  0,  5,  6,"DVB-", 18.293,  0.891,0.101,0.014,0.201,0.077,0.981,0.068,"-","Gr12b",""
 30704,"-          ","30704   ",11.10,+0.15,2455325.9579905,  0,  0, 12, 12,"DVB-", 27.002,  0.362,0.088,0.016,0.176,0.042,0.938,0.011,"-","Gr12b",""
 30705,"-          ","30705   ",10.20,+0.15,2455276.9361020,  0,  0, 12, 11,"DVB-", 44.546,  0.744,0.074,0.010,0.148,0.041,0.854,0.024,"-","Gr12b",""
 30708,"-          ","30708   ",11.50,+0.15,2455289.0111725,  0,  0, 14, 15,"DVB-", 25.351,  0.759,0.069,0.006,0.138,0.027,0.845,0.030,"-","Gr12b",""
 30791,"1988 RY11  ","30791   ",11.50,+0.15,2455289.1682440,  0,  0,  4,  5,"DVB-", 20.305,  2.031,0.108,0.039,0.215,0.087,0.827,0.136,"-","Gr12b",""
 30792,"1988 RP12  ","30792   ",11.70,+0.15,2455306.1744265,  0,  0, 11, 10,"DVB-", 18.407,  0.713,0.109,0.023,0.218,0.045,0.804,0.048,"-","Gra11",""
 30793,"1988 SJ3   ","30793   ",11.80,+0.15,2455285.6000450,  0,  0,  4,  5,"DVB-", 19.257,  1.449,0.091,0.022,0.182,0.043,0.989,0.113,"-","Gra11",""
 30806,"1989 UP5   ","30806   ",12.20,+0.15,2455306.4397985,  0,  0,  6,  0,"DV--", 13.097,  1.483,0.136,0.035,0.271,0.071,0.880,0.130,"-","Gra11",""
 30807,"1989 UQ5   ","30807   ",11.80,+0.15,2455318.6115415,  0,  0,  9,  9,"DVB-", 20.670,  0.559,0.079,0.015,0.158,0.029,0.849,0.034,"-","Gra11",""
 30942,"-          ","30942   ",11.30,+0.15,2455311.7960870,  7,  0, 14, 15,"DVBI", 32.544,  0.781,0.050,0.015,0.211,0.019,0.843,0.033,"-","Gr12b",""
 31037,"-          ","31037   ",12.00,+0.15,2455318.7433360,  0,  0, 10, 10,"DVB-", 19.127,  0.588,0.077,0.019,0.153,0.038,0.696,0.035,"-","Gra11",""
 31342,"1998 MU31  ","31342   ",10.20,+0.15,2455306.1754445, 12, 10, 12, 12,"DVBI", 47.396,  0.369,0.065,0.018,0.149,0.008,0.783,0.013,"-","Gr12b",""
 31344,"1998 OM12  ","31344   ",10.90,+0.15,2455304.2579255,  8,  0, 11, 11,"DVBI", 40.645,  0.714,0.047,0.003,0.143,0.014,0.753,0.023,"-","Gr12b",""
 31806,"1999 NE11  ","31806   ",11.60,+0.15,2455307.8256820,  0,  0, 13, 12,"DVB-", 23.794,  0.231,0.071,0.012,0.143,0.023,0.811,0.014,"-","Gr12b",""
 31814,"1999 RW70  ","31814   ",12.00,+0.15,2455313.7172365,  0,  0,  9,  9,"DVB-", 18.140,  0.775,0.085,0.016,0.170,0.032,0.797,0.052,"-","Gra11",""
 31819,"1999 RS150 ","31819   ",11.30,+0.15,2455329.1323345,  9,  0, 12, 12,"DVBI", 29.730,  1.034,0.060,0.009,0.161,0.017,0.892,0.043,"-","Gr12b",""
 31820,"1999 RT186 ","31820   ",12.10,+0.15,2455327.9394325,  0,  0, 12, 12,"DVB-", 16.585,  0.555,0.093,0.023,0.186,0.049,0.817,0.034,"-","Gr12b",""
 31821,"1999 RK225 ","31821   ",11.90,+0.15,2455303.9906430,  0,  0, 12, 12,"DVB-", 19.787,  0.258,0.078,0.007,0.157,0.034,0.771,0.021,"-","Gr12b",""
 31835,"2000 BK16  ","31835   ",11.30,+0.15,2455211.2620055,  9,  0, 11, 10,"DVBI", 26.904,  0.691,0.074,0.010,0.184,0.022,0.951,0.040,"-","Gr12b",""
 32339,"2000 QA88  ","32339   ",11.50,+0.15,2455297.5051870,  0,  0, 10, 10,"DVB-", 27.968,  1.343,0.057,0.006,0.113,0.014,0.866,0.057,"-","Gr12b",""
 32356,"2000 QM124 ","32356   ",11.90,+0.15,2455296.7165835,  0,  0,  7,  8,"DVB-", 15.348,  0.838,0.130,0.029,0.261,0.058,1.098,0.089,"-","Gra11",""
 32370,"2000 QY151 ","32370   ",12.30,+0.15,2455308.0284040,  0,  0,  9,  9,"DVB-", 18.493,  0.579,0.062,0.011,0.124,0.021,0.816,0.038,"-","Gra11",""
 32397,"2000 QL214 ","32397   ",11.20,+0.15,2455297.1774830,  0,  0, 11, 11,"DVB-", 30.763,  0.842,0.062,0.008,0.124,0.051,0.791,0.038,"-","Gr12b",""
 32420,"2000 RS40  ","32420   ",11.60,+0.15,2455298.5024340,  0,  0, 10, 10,"DVB-", 19.853,  0.564,0.103,0.015,0.205,0.045,0.820,0.037,"-","Gr12b",""
 32430,"2000 RQ83  ","32430   ",12.00,+0.15,2455307.0344035,  0,  0,  8, 10,"DVB-", 13.370,  0.552,0.157,0.007,0.313,0.078,0.829,0.070,"-","Gr12b",""
 32434,"2000 RW96  ","32434   ",11.50,+0.15,2455285.5990900,  0,  0,  8,  8,"DVB-", 21.082,  0.899,0.100,0.023,0.200,0.045,0.843,0.057,"-","Gra11",""
 32435,"2000 RZ96  ","32435   ",11.00,+0.15,2455285.0717840,  0,  0, 12, 12,"DVB-", 30.829,  0.260,0.074,0.020,0.148,0.038,0.866,0.011,"-","Gr12b",""
 32437,"2000 RR97  ","32437   ",11.20,+0.15,2455293.0756070,  0,  0, 17, 18,"DVB-", 28.865,  0.234,0.070,0.012,0.140,0.030,0.931,0.010,"-","Gr12b",""
 32440,"2000 RC100 ","32440   ",11.30,+0.15,2455320.4997095,  0,  0, 16, 13,"DVB-", 29.252,  0.431,0.062,0.005,0.125,0.014,1.062,0.021,"-","Gr12b",""
 32451,"2000 SP25  ","32451   ",11.50,+0.15,2455273.3598805,  0,  0,  5,  0,"DV--", 26.879,  3.131,0.061,0.022,0.123,0.044,0.880,0.130,"-","Gra11",""
 32464,"2000 SB132 ","32464   ",11.30,+0.15,2455318.2110615,  5,  0, 14, 14,"DVBI", 30.260,  0.332,0.058,0.006,0.179,0.008,0.777,0.014,"-","Gr12b",""
 32467,"2000 SL174 ","32467   ",11.70,+0.15,2455330.5142015,  0,  0, 13, 13,"DVB-", 20.142,  0.437,0.091,0.016,0.182,0.032,0.841,0.028,"-","Gra11",""
 32471,"2000 SK205 ","32471   ",12.10,+0.15,2455330.8504330,  0,  0, 13, 13,"DVB-", 15.398,  0.610,0.108,0.020,0.215,0.040,0.779,0.047,"-","Gra11",""
 32475,"2000 SD234 ","32475   ",10.50,+0.15,2455297.7789000, 13,  0, 18, 18,"DVBI", 38.365,  0.443,0.076,0.015,0.088,0.009,0.828,0.013,"-","Gr12b",""
 32478,"2000 SV289 ","32478   ",11.70,+0.15,2455305.5150700,  0,  0,  9,  7,"DVB-", 20.757,  0.721,0.086,0.015,0.171,0.030,0.941,0.050,"-","Gra11",""
 32480,"2000 SG348 ","32480   ",11.10,+0.15,2455296.1832280,  6,  0, 14, 14,"DVBI", 29.583,  0.257,0.073,0.007,0.192,0.012,0.914,0.011,"-","Gr12b",""
 32482,"2000 ST354 ","32482   ",10.80,+0.15,2455300.0242500,  0,  0, 13, 14,"DVB-", 27.868,  0.483,0.109,0.027,0.218,0.049,0.782,0.030,"-","Gr12b",""
 32496,"2000 WX182 ","32496   ",10.10,+0.15,2455317.3597430, 17,  0, 17, 17,"DVBI", 48.017,  0.903,0.070,0.016,0.133,0.012,0.811,0.025,"-","Gr12b",""
 32498,"2000 XX37  ","32498   ",11.60,+0.15,2455420.8817715,  0,  0, 12,  0,"DV--", 21.610,  1.181,0.087,0.036,0.173,0.091,0.770,0.050,"-","Gr12b",""
 32499,"2000 YS11  ","32499   ",10.40,+0.15,2455270.3170155,  0,  0, 10, 12,"DVB-", 38.923,  0.388,0.081,0.010,0.161,0.037,0.765,0.012,"-","Gr12b",""
 32501,"2000 YV135 ","32501   ",10.80,+0.15,2455318.1545230,  0,  0, 17, 17,"DVB-", 35.619,  0.567,0.067,0.006,0.133,0.045,0.769,0.023,"-","Gr12b",""
 32511,"2001 NX17  ","32511   ",12.40,+0.15,2455320.6949190,  0,  0, 12, 12,"DVB-", 15.465,  0.785,0.081,0.021,0.162,0.043,0.835,0.066,"-","Gra11",""
 32615,"2001 QU277 ","32615   ",10.80,+0.15,2455260.9528490,  0,  0, 13, 13,"DVB-", 36.180,  0.421,0.065,0.004,0.129,0.015,0.861,0.016,"-","Gr12b",""
 32720,"-          ","32720   ",11.50,+0.15,2455303.5280240,  0,  0, 12, 12,"DVB-", 21.130,  0.663,0.099,0.017,0.199,0.034,0.998,0.050,"-","Gra11",""
 32794,"1989 UE5   ","32794   ",12.60,+0.15,2455324.8279295,  0,  0, 12, 13,"DVB-", 14.076,  1.176,0.081,0.007,0.163,0.027,0.901,0.108,"-","Gr12b",""
 32811,"-          ","32811   ",11.10,+0.15,2455331.5157730,  0,  0, 17, 17,"DVB-", 28.249,  0.436,0.080,0.014,0.161,0.046,0.902,0.017,"-","Gr12b",""
 34298,"2000 QH159 ","34298   ",12.10,+0.15,2455286.6570130,  0,  0,  6,  6,"DVB-", 17.249,  1.871,0.086,0.020,0.172,0.040,0.933,0.153,"-","Gra11",""
 34521,"2000 SA191 ","34521   ",11.40,+0.15,2455290.9952880,  0,  0, 12, 13,"DVB-", 28.921,  0.100,0.058,0.007,0.116,0.016,0.802,0.006,"-","Gr12b",""
 34553,"2000 SV246 ","34553   ",12.00,+0.15,2455305.3178235,  0,  0,  7,  7,"DVB-", 23.459,  1.198,0.051,0.009,0.102,0.017,1.034,0.075,"-","Gra11",""
 34642,"2000 WN2   ","34642   ",10.50,+0.15,2455290.7961950,  0,  0, 15, 15,"DVB-", 33.306,  0.276,0.100,0.011,0.201,0.061,1.001,0.012,"-","Gr12b",""
 34746,"2001 QE91  ","34746   ", 9.70,+0.15,2455287.7826165,  0,  0, 13, 13,"DVB-", 61.684,  0.917,0.061,0.004,0.122,0.035,0.692,0.017,"-","Gr12b",""
 34785,"2001 RG87  ","34785   ",11.40,+0.15,2455281.4946710,  0,  0, 14, 14,"DVB-", 29.077,  0.351,0.058,0.002,0.115,0.026,0.755,0.013,"-","Gr12b",""
 34835,"2001 SZ249 ","34835   ",12.50,+0.15,2455285.6656875,  0,  0,  6,  7,"DVB-", 15.676,  1.018,0.072,0.016,0.144,0.031,0.765,0.077,"-","Gra11",""
 35276,"1996 RS25  ","35276   ",11.50,+0.15,2455214.7063850,  0,  0, 11, 11,"DVB-", 25.296,  0.184,0.069,0.009,0.139,0.029,0.833,0.014,"-","Gr12b",""
 35363,"1997 TV28  ","35363   ",11.30,+0.15,2455209.2126190,  0,  0, 11, 11,"DVB-", 18.944,  0.601,0.149,0.028,0.297,0.057,0.848,0.044,"-","Gra11",""
 35673,"1998 VQ15  ","35673   ",11.40,+0.15,2455428.5843925,  0,  0,  5,  0,"DV--", 34.836,  3.967,0.040,0.011,0.080,0.024,0.770,0.050,"-","Gr12b",""
 36259,"1999 XM74  ","36259   ",11.30,+0.15,2455420.4183865,  0,  0, 13,  0,"DV--", 24.562,  2.674,0.088,0.033,0.177,0.076,0.770,0.050,"-","Gr12b",""
 36267,"1999 XB211 ","36267   ",10.70,+0.15,2455214.8405365, 12,  0, 12, 12,"DVBI", 39.393,  0.776,0.060,0.017,0.147,0.012,0.844,0.018,"-","Gr12b",""
 36279,"2000 BQ5   ","36279   ",11.20,+0.15,2455214.1056020, 12,  0, 12, 12,"DVBI", 30.752,  0.591,0.062,0.007,0.131,0.021,0.885,0.013,"-","Gr12b",""
 36624,"2000 QA157 ","36624   ",11.30,+0.15,2455290.1355020,  0,  0, 14, 15,"DVB-", 32.117,  0.387,0.052,0.009,0.103,0.017,0.812,0.015,"-","Gr12b",""
 36922,"2000 SN209 ","36922   ",11.60,+0.15,2455316.5627350,  0,  0,  9,  9,"DVB-", 18.430,  0.515,0.119,0.018,0.238,0.054,1.004,0.042,"-","Gr12b",""
 37281,"2000 YA61  ","37281   ",11.90,+0.15,2455205.6381640,  0,  0,  9,  6,"DVB-", 15.949,  0.990,0.121,0.028,0.241,0.056,1.002,0.090,"-","Gra11",""
 37297,"2001 BQ77  ","37297   ",11.50,+0.15,2455214.7063850,  0,  0, 10, 10,"DVB-", 26.879,  1.003,0.061,0.007,0.123,0.024,0.907,0.050,"-","Gr12b",""
 37298,"2001 BU80  ","37298   ",11.60,+0.15,2455220.7897715,  0,  0, 20, 20,"DVB-", 22.269,  0.452,0.082,0.009,0.163,0.018,0.853,0.017,"-","Gr12b",""
 37299,"2001 CN21  ","37299   ",11.30,+0.15,2455429.8026360,  0,  0, 14,  0,"DV--", 25.017,  3.051,0.085,0.047,0.170,0.127,0.770,0.050,"-","Gr12b",""
 37301,"2001 CA39  ","37301   ",11.50,+0.15,2455205.8737405,  0,  0,  6,  6,"DVB-", 27.099,  1.255,0.060,0.005,0.121,0.036,0.923,0.055,"-","Gr12b",""
 37519,"-          ","37519   ",10.80,+0.15,2455307.5028165,  0,  0, 15, 15,"DVB-", 33.076,  0.621,0.077,0.011,0.155,0.012,0.767,0.023,"-","Gr12b",""
 37685,"1995 OU2   ","37685   ",11.70,+0.15,2455217.2175010,  0,  0, 11, 11,"DVB-", 21.699,  0.548,0.078,0.018,0.157,0.036,0.893,0.039,"-","Gra11",""
 37714,"1996 RK29  ","37714   ",12.00,+0.15,2455245.8028970,  0,  0, 11,  9,"DVB-", 14.364,  0.880,0.136,0.031,0.271,0.062,0.819,0.078,"-","Gra11",""
 37715,"1996 RN31  ","37715   ",11.90,+0.15,2455220.2612550,  0,  0, 13, 13,"DVB-", 19.007,  0.779,0.085,0.017,0.170,0.034,0.867,0.051,"-","Gra11",""
 37716,"1996 RP32  ","37716   ",12.20,+0.15,2455212.8515720,  0,  0, 10, 10,"DVB-", 14.613,  0.732,0.109,0.023,0.218,0.046,0.879,0.069,"-","Gra11",""
 37732,"1996 TY68  ","37732   ",11.70,+0.15,2455217.2210025,  0,  0, 10, 11,"DVB-", 21.474,  0.682,0.080,0.015,0.160,0.030,0.820,0.039,"-","Gra11",""
 37789,"1997 UL16  ","37789   ",13.30,+0.15,2455214.0428240,  0,  0, 11,  9,"DVB-", 15.457,  2.232,0.035,0.009,0.071,0.019,0.870,0.176,"-","Gra11",""
 37790,"1997 UX26  ","37790   ",12.60,+0.15,2455210.0710715,  0,  0, 11, 11,"DVB-", 12.531,  0.877,0.103,0.027,0.205,0.053,0.822,0.087,"-","Gra11",""
 38050,"1998 VR38  ","38050   ", 9.80,+0.15,2455429.1458900, 10, 11, 12,  0,"DV-I", 61.603,  0.335,0.056,0.007,0.122,0.009,0.770,0.050,"-","Gr12b",""
 38257,"1999 RC13  ","38257   ",11.60,+0.15,2455316.8903125,  0,  0, 11, 11,"DVB-", 17.260,  0.492,0.136,0.021,0.272,0.043,0.914,0.043,"-","Gra11",""
 38574,"1999 WS4   ","38574   ",11.60,+0.15,2455423.4568015,  0,  0,  7,  0,"DV--", 17.296,  2.688,0.135,0.056,0.271,0.096,0.770,0.050,"-","Gr12b",""
 38585,"1999 XD67  ","38585   ",12.20,+0.15,2455409.8974240,  0,  0,  9, 11,"DVB-", 13.300,  0.891,0.132,0.028,0.263,0.056,0.894,0.097,"-","Gra11",""
 38596,"1999 XP199 ","38596   ",12.40,+0.15,2455204.5807455,  0,  0,  5,  4,"DVB-", 13.397,  1.253,0.108,0.027,0.216,0.055,0.894,0.135,"-","Gra11",""
 38598,"1999 XQ208 ","38598   ",12.30,+0.15,2455213.6456550,  0,  0,  8,  8,"DVB-", 13.211,  1.077,0.122,0.029,0.243,0.058,0.866,0.115,"-","Gra11",""
 38600,"1999 XR213 ","38600   ",11.60,+0.15,2455424.7166185,  0,  0,  7,  0,"DV--", 23.077,  0.596,0.076,0.022,0.152,0.091,0.770,0.050,"-","Gr12b",""
 38606,"1999 YC13  ","38606   ",11.60,+0.15,2455218.5072715,  0,  0, 11, 11,"DVB-", 23.778,  0.680,0.072,0.006,0.143,0.009,0.822,0.033,"-","Gr12b",""
 38607,"2000 AN6   ","38607   ",11.50,+0.15,2455231.3768535,  0,  0, 14, 14,"DVB-", 22.631,  0.532,0.087,0.016,0.173,0.055,0.954,0.028,"-","Gr12b",""
 38610,"2000 AU45  ","38610   ",11.30,+0.15,2455210.5378950,  0,  0, 11, 11,"DVB-", 29.497,  0.822,0.061,0.007,0.123,0.014,0.970,0.048,"-","Gr12b",""
 38614,"2000 AA113 ","38614   ",11.60,+0.15,2455223.1708675,  0,  0,  9,  9,"DVB-", 17.282,  0.874,0.135,0.032,0.271,0.064,0.809,0.068,"-","Gra11",""
